Date,Open,High,Low,Close,Adj Close,Volume
2016-03-29,37.727501,37.876900,37.080502,37.130299,29.560352,17796979
2016-03-30,37.130299,37.827099,37.130299,37.777302,30.075447,15384000
2016-03-31,37.926601,38.723000,37.876900,38.374599,30.550970,38259086
2016-04-01,37.926601,38.125702,37.428902,37.578201,29.916941,19715710
2016-04-06,36.931198,37.030701,36.483200,36.632599,29.164120,34029842
2016-04-07,36.582802,36.632599,36.234402,36.234402,28.847105,26853187
2016-04-08,35.935699,36.383701,35.886002,36.134800,28.767811,17357982
2016-04-11,35.886002,35.935699,35.637100,35.736599,28.450794,22189968
2016-04-12,35.686901,36.134800,35.537601,35.637100,28.371582,25228796
2016-04-13,35.786400,36.184601,35.686901,36.184601,28.807461,27086247
2016-04-14,36.433498,36.931198,36.134800,36.134800,28.767811,25311170
2016-04-15,36.383701,36.483200,35.985500,36.433498,29.005613,21824304
2016-04-18,36.383701,36.483200,36.134800,36.483200,29.045183,10142148
2016-04-19,36.533001,36.632599,35.886002,35.886002,28.569735,24900301
2016-04-20,36.134800,36.284100,35.637100,35.686901,28.411230,24736556
2016-04-21,35.935699,36.035301,35.686901,36.035301,28.688599,14581348
2016-04-22,35.985500,36.234402,35.736599,35.985500,28.648947,14021802
2016-04-25,35.985500,36.234402,35.935699,36.134800,28.767811,7120399
2016-04-26,36.234402,36.582802,36.134800,36.483200,29.045183,12756042
2016-04-27,36.483200,36.582802,36.134800,36.433498,29.005613,12321063
2016-04-28,36.533001,36.582802,35.736599,36.085098,28.728241,20613796
2016-04-29,36.085098,36.333900,35.935699,36.085098,28.728241,23089059
2016-05-03,36.333900,36.333900,35.836201,36.085098,28.728241,12079966
2016-05-04,36.134800,36.333900,35.686901,35.736599,28.450794,25154457
2016-05-05,35.686901,36.184601,35.637100,35.736599,28.450794,22648053
2016-05-06,35.736599,35.836201,35.238899,35.537601,28.292368,27683967
2016-05-09,35.388199,35.637100,35.189201,35.338501,28.133858,11748457
2016-05-10,35.089600,35.438000,34.940300,35.139400,27.975349,18702098
2016-05-11,35.388199,35.438000,34.890499,34.990101,27.856487,19406302
2016-05-12,34.990101,35.238899,34.840698,34.840698,27.737545,11421972
2016-05-13,34.741199,34.791000,34.392799,34.442600,27.420609,26545788
2016-05-16,34.342999,34.791000,34.243500,34.442600,27.420609,10333017
2016-05-17,34.442600,34.990101,34.342999,34.691399,27.618683,19329955
2016-05-18,34.542099,34.741199,34.392799,34.641701,27.579117,18211867
2016-05-19,34.990101,35.039799,34.591900,34.990101,27.856487,21974990
2016-05-20,34.940300,35.189201,34.691399,34.940300,27.816839,12662617
2016-05-23,34.940300,36.582802,34.840698,36.533001,29.084829,27787438
2016-05-24,36.483200,36.831600,36.234402,36.234402,28.847105,19080821
2016-05-25,36.682301,37.180000,36.533001,37.030701,29.481058,25107243
2016-05-26,37.130299,37.130299,36.732101,36.831600,29.322552,15514594
2016-05-27,36.980999,37.428902,36.931198,37.428902,29.798077,20926218
2016-05-30,37.627998,37.976398,37.528500,37.876900,30.154741,23626505
2016-05-31,37.976398,37.976398,37.379101,37.528500,29.877369,38936167
2016-06-01,37.528500,37.976398,37.329399,37.827099,30.115095,16714052
2016-06-02,37.827099,38.225300,37.677799,37.827099,30.115095,18406754
2016-06-03,37.827099,38.125702,37.627998,37.777302,30.075447,14415593
2016-06-04,null,null,null,null,null,null
2016-06-06,37.627998,37.976398,37.229801,37.428902,29.798077,11599781
2016-06-07,37.677799,37.926601,37.478699,37.777302,30.075447,19501736
2016-06-08,37.777302,38.026199,37.379101,37.528500,29.877369,27856753
2016-06-13,37.428902,37.827099,37.130299,37.428902,29.798077,21442567
2016-06-14,37.428902,37.827099,37.329399,37.677799,29.996233,14973130
2016-06-15,37.727501,37.876900,37.428902,37.827099,30.115095,15738613
2016-06-16,37.627998,37.727501,36.433498,36.632599,29.164120,31342615
2016-06-17,36.980999,37.329399,36.732101,37.130299,29.560352,22149785
2016-06-20,37.329399,37.478699,37.180000,37.428902,29.798077,16349393
2016-06-21,37.478699,37.777302,37.428902,37.727501,30.035805,21364211
2016-06-22,37.727501,37.727501,37.379101,37.727501,30.035805,16022907
2016-06-23,37.727501,37.727501,37.428902,37.478699,29.837723,17294694
2016-06-24,37.677799,37.677799,35.836201,36.234402,28.847105,55112774
2016-06-27,33.745701,34.691399,33.745701,34.392799,28.980577,39600188
2016-06-28,34.094200,34.193699,33.895100,34.143902,28.770849,29452012
2016-06-29,34.143902,34.591900,34.143902,34.243500,28.854771,27643784
2016-06-30,34.591900,34.890499,34.342999,34.840698,29.357994,27357482
2016-07-01,34.990101,35.338501,34.741199,34.890499,29.399958,20959369
2016-07-04,34.890499,35.338501,34.840698,34.990101,29.483885,8817119
2016-07-05,34.940300,34.990101,34.691399,34.840698,29.357994,9959316
2016-07-06,34.542099,34.591900,33.944801,33.944801,28.603077,33235226
2016-07-07,34.193699,34.342999,33.944801,33.944801,28.603077,16885833
2016-07-08,33.944801,33.944801,33.944801,33.944801,28.603077,0
2016-07-11,34.193699,34.442600,33.994598,33.994598,28.645041,30514848
2016-07-12,34.143902,34.342999,34.044399,34.243500,28.854771,23720935
2016-07-13,34.442600,35.089600,34.392799,34.940300,29.441923,35998801
2016-07-14,35.089600,35.487801,34.840698,35.487801,29.903263,29450003
2016-07-15,35.637100,36.333900,35.637100,36.333900,30.616217,39663476
2016-07-18,36.433498,36.931198,36.383701,36.781898,30.993719,28378126
2016-07-19,36.781898,37.229801,36.333900,37.130299,31.287289,29732287
2016-07-20,36.732101,37.080502,36.383701,36.682301,30.909794,29832744
2016-07-21,36.831600,37.080502,36.732101,36.831600,31.035597,26111814
2016-07-22,36.732101,36.781898,36.383701,36.533001,30.783989,15212218
2016-07-25,36.831600,37.030701,35.736599,36.234402,30.532377,26875287
2016-07-26,36.134800,36.234402,35.886002,36.184601,30.490414,18474060
2016-07-27,36.333900,36.333900,35.786400,35.985500,30.322645,19383197
2016-07-28,35.935699,36.333900,35.836201,36.184601,30.490414,26059576
2016-07-29,36.134800,36.184601,35.686901,35.686901,30.071035,16669851
2016-08-01,35.836201,36.035301,35.686901,35.935699,30.280680,15376968
2016-08-02,35.985500,36.035301,35.736599,35.736599,30.112909,11075395
2016-08-03,35.537601,35.836201,35.438000,35.637100,30.029070,9541415
2016-08-04,35.786400,35.985500,35.537601,35.935699,30.280680,9403789
2016-08-05,35.935699,36.333900,35.786400,36.333900,30.616217,21696724
2016-08-08,36.682301,37.080502,36.632599,37.080502,31.245331,36314237
2016-08-09,37.627998,38.125702,37.478699,37.627998,31.706669,43059931
2016-08-10,37.827099,37.876900,37.627998,37.827099,31.874441,26521678
2016-08-11,37.727501,37.777302,37.030701,37.428902,31.538904,20485211
2016-08-12,37.478699,37.827099,37.379101,37.777302,31.832479,23556185
2016-08-15,37.777302,37.777302,37.478699,37.677799,31.748634,9245066
2016-08-16,37.827099,37.827099,37.329399,37.627998,31.706669,12869559
2016-08-17,37.578201,38.076000,37.528500,37.976398,32.000244,22012159
2016-08-18,37.876900,37.976398,37.727501,37.876900,31.916403,20513339
2016-08-19,37.827099,37.976398,37.329399,37.329399,31.455061,19930688
2016-08-22,37.030701,37.130299,36.632599,36.732101,30.951756,15011304
2016-08-23,36.831600,37.727501,36.781898,37.627998,31.706669,16448845
2016-08-24,37.926601,38.175499,37.627998,37.677799,31.748634,21768048
2016-08-25,37.876900,38.673199,37.876900,38.573700,32.503555,47789451
2016-08-26,38.673199,39.369999,38.623501,39.170898,33.006771,55886293
2016-08-29,39.419800,39.618900,38.822498,39.469601,33.258469,27612643
2016-08-30,39.519402,40.614300,39.419800,40.415298,34.055347,47255019
2016-08-31,40.564602,41.211601,39.768200,40.017101,33.719814,38946213
2016-09-01,39.718399,39.768200,39.121201,39.320301,33.132664,23045863
2016-09-02,39.170898,39.369999,38.822498,39.320301,33.132664,16515147
2016-09-05,39.668701,40.017101,39.618900,39.718399,33.468113,14873678
2016-09-06,39.818001,40.265900,39.718399,40.166401,33.845615,19610230
2016-09-07,40.664101,40.713902,40.365501,40.664101,34.264992,23814360
2016-09-08,40.415298,41.112099,40.365501,41.012501,34.558575,27219855
2016-09-09,40.962799,40.962799,40.116600,40.265900,33.929459,20624847
2016-09-10,null,null,null,null,null,null
2016-09-12,39.320301,39.718399,39.071400,39.618900,33.384270,17014419
2016-09-13,39.718399,39.718399,38.623501,39.021599,32.880966,25184594
2016-09-14,38.623501,39.320301,38.623501,39.170898,33.006771,23239745
2016-09-19,39.220699,40.017101,39.220699,40.017101,33.719814,13231204
2016-09-20,39.718399,40.017101,39.718399,39.867802,33.594006,13032299
2016-09-21,39.618900,40.315701,39.618900,40.116600,33.803654,16124369
2016-09-22,40.614300,40.664101,40.017101,40.315701,33.971424,16341356
2016-09-23,40.415298,40.614300,40.066898,40.415298,34.055347,16111309
2016-09-26,40.315701,40.415298,40.066898,40.166401,33.845615,14592398
2016-09-27,40.166401,40.166401,40.166401,40.166401,33.845615,0
2016-09-28,40.166401,40.166401,40.166401,40.166401,33.845615,0
2016-09-29,40.664101,40.713902,40.017101,40.614300,34.223030,21767044
2016-09-30,40.265900,40.265900,39.519402,39.967300,33.677853,20334526
2016-10-03,40.116600,40.216202,39.818001,39.867802,33.594006,9352556
2016-10-04,39.917500,40.265900,39.718399,40.265900,33.929459,12453666
2016-10-05,40.017101,40.265900,39.917500,39.917500,33.635883,9498218
2016-10-06,40.017101,40.116600,39.917500,40.066898,33.761772,7061129
2016-10-07,40.066898,40.066898,39.718399,39.967300,33.677853,11186902
2016-10-11,40.116600,40.216202,39.519402,39.818001,33.552044,13427095
2016-10-12,39.668701,40.465000,39.569099,40.465000,34.097229,17244465
2016-10-13,40.465000,40.465000,39.768200,39.768200,33.510075,17798988
2016-10-14,39.768200,40.017101,39.469601,39.519402,33.300434,11736402
2016-10-17,39.519402,39.768200,38.971901,39.768200,33.510075,14263903
2016-10-18,39.718399,40.315701,39.569099,40.315701,33.971424,19972880
2016-10-19,40.315701,40.465000,40.166401,40.415298,34.055347,14156414
2016-10-20,40.415298,40.415298,39.967300,40.265900,33.929459,6825055
2016-10-21,40.116600,40.265900,39.867802,40.116600,33.803654,6077654
2016-10-24,40.116600,40.216202,40.017101,40.066898,33.761772,5926968
2016-10-25,39.967300,40.315701,39.967300,40.216202,33.887581,5868703
2016-10-26,40.216202,40.315701,40.017101,40.315701,33.971424,7407706
2016-10-27,40.315701,40.614300,40.216202,40.465000,34.097229,17050583
2016-10-28,40.465000,40.614300,40.315701,40.614300,34.223030,13957509
2016-10-31,40.315701,40.763699,39.967300,40.763699,34.348919,14790298
2016-11-01,40.614300,40.614300,40.315701,40.614300,34.223030,10155208
2016-11-02,40.265900,40.365501,40.066898,40.066898,33.761772,10412378
2016-11-03,39.917500,40.066898,39.618900,39.618900,33.384270,12759056
2016-11-04,39.668701,40.216202,39.469601,40.216202,33.887581,12608370
2016-11-07,40.265900,40.514801,40.017101,40.514801,34.139191,10914663
2016-11-08,40.614300,40.614300,40.315701,40.564602,34.181156,7441861
2016-11-09,40.813400,41.062302,38.922100,38.922100,32.797127,27703054
2016-11-10,40.315701,41.261398,40.265900,41.261398,34.768299,48284705
2016-11-11,43.799801,43.799801,41.609798,43.550900,36.697514,116803479
2016-11-14,43.600700,46.089298,42.953701,45.740898,38.542885,85254927
2016-11-15,45.840500,46.288399,44.546398,44.695702,37.662163,56201729
2016-11-16,44.894798,45.641399,44.795200,45.243198,38.123505,42759564
2016-11-17,45.243198,45.292999,44.645901,44.645901,37.620197,20977451
2016-11-18,44.845001,45.143600,43.949100,44.795200,37.746006,25285052
2016-11-21,45.193401,45.790699,44.894798,45.442299,38.291275,28297760
2016-11-22,45.591599,45.591599,45.044102,45.243198,38.123505,17264557
2016-11-23,45.641399,46.537300,45.292999,45.840500,38.626812,39276716
2016-11-24,46.188900,46.587101,46.039600,46.338200,39.046192,34761170
2016-11-25,46.537300,48.478401,46.388000,48.229500,40.639870,60224031
2016-11-28,48.677502,49.324501,48.080200,48.229500,40.639870,51554583
2016-11-29,47.681999,47.731800,47.084801,47.084801,39.675304,53534593
2016-11-30,47.035000,47.582500,46.089298,46.686600,39.339767,60888052
2016-12-01,47.035000,48.080200,46.985199,48.080200,40.514061,41093985
2016-12-02,48.080200,48.130001,47.433201,47.781601,40.262451,34668749
2016-12-05,48.528198,48.677502,47.632301,48.080200,40.514061,32428556
2016-12-06,48.777000,49.175201,48.528198,48.777000,41.101215,40573618
2016-12-07,49.274799,49.523602,48.478401,48.677502,41.017368,30770009
2016-12-08,49.075699,49.224998,48.727299,48.826801,41.143177,26548802
2016-12-09,48.976101,49.175201,48.876598,49.175201,41.436749,23681756
2016-12-12,49.473900,49.473900,48.826801,49.175201,41.436749,20696171
2016-12-13,49.125401,49.523602,49.075699,49.424099,41.646477,21116082
2016-12-14,49.523602,49.672901,48.329102,48.428600,40.807632,28431368
2016-12-15,48.329102,49.573399,48.229500,49.573399,41.772285,38156620
2016-12-16,49.971600,50.270199,49.573399,49.772499,41.940052,37816070
2016-12-19,49.722698,49.722698,48.627701,48.777000,41.101215,20754436
2016-12-20,48.577900,48.976101,48.378899,48.777000,41.101215,19758906
2016-12-21,48.976101,48.976101,48.279301,48.329102,40.723797,21727866
2016-12-22,48.179798,48.279301,46.537300,46.587101,39.255920,38750321
2016-12-23,46.537300,47.234100,46.089298,46.786098,39.423607,18393695
2016-12-26,46.985199,47.831402,46.885700,47.831402,40.304417,7701041
2016-12-27,47.831402,47.831402,47.283901,47.383400,39.926910,7592547
2016-12-28,47.681999,48.577900,47.433201,48.428600,40.807632,13916322
2016-12-29,48.229500,48.577900,47.433201,47.681999,40.178524,18946209
2016-12-30,47.930901,48.329102,47.831402,47.980701,40.430222,9481141
2017-01-03,47.881100,47.980701,47.483002,47.781601,40.262451,6129892
2017-01-04,48.130001,48.130001,47.532700,47.681999,40.178524,9629817
2017-01-05,47.681999,48.179798,47.681999,48.179798,40.597988,14753129
2017-01-06,48.577900,48.577900,47.930901,48.528198,40.891560,16235876
2017-01-09,48.528198,48.976101,48.528198,48.777000,41.101215,15130848
2017-01-10,48.727299,48.976101,48.030499,48.976101,41.268978,14446735
2017-01-11,49.175201,49.175201,48.577900,48.777000,41.101215,16581448
2017-01-12,48.876598,49.075699,48.428600,48.478401,40.849598,18520270
2017-01-13,48.478401,48.478401,47.881100,48.179798,40.597988,16300169
2017-01-16,47.781601,47.831402,46.985199,47.084801,39.675304,21943848
2017-01-17,46.587101,47.433201,46.587101,47.283901,39.843075,17813052
2017-01-18,46.835899,47.234100,46.537300,46.736401,39.381729,21540011
2017-01-19,46.686600,46.736401,46.388000,46.636799,39.297802,17793966
2017-01-20,46.786098,47.084801,46.487499,46.935501,39.549500,17042547
2017-01-23,47.184299,47.333599,46.736401,47.184299,39.759148,21649509
2017-01-24,47.184299,47.283901,46.736401,47.283901,39.843075,18586572
2017-02-02,47.283901,47.333599,46.686600,46.686600,39.339767,28518766
2017-02-03,46.686600,46.935501,46.338200,46.437698,39.130032,18431868
2017-02-06,46.487499,48.179798,46.437698,47.980701,40.430222,37888399
2017-02-07,47.980701,48.030499,47.532700,47.781601,40.262451,18705112
2017-02-08,47.980701,48.080200,47.483002,47.632301,40.136646,20657998
2017-02-09,47.632301,47.781601,47.483002,47.483002,40.010841,13279424
2017-02-10,47.980701,49.175201,47.831402,48.080200,40.514061,43350252
2017-02-13,48.876598,48.876598,47.930901,48.030499,40.472183,13272392
2017-02-14,48.030499,48.777000,48.030499,48.378899,40.765755,24532628
2017-02-15,48.677502,48.777000,48.428600,48.677502,41.017368,20124570
